year,start_date,end_date,jurisdiction,location,age_group,metric,detection_method,fines,arrests,charges,month,month_name,is_all_locations,is_unknown_location,is_all_ages,is_unknown_age,metric_label,pre_2023,total_actions
2024,2024-01-01,2024-01-31,NSW,Major Cities,40-64,non_wearing_seatbelts,police,151,0,2,1,Jan,False,False,False,False,Seatbelt,False,153
2024,2024-01-01,2024-01-31,NSW,Major Cities,40-64,speed_fines,police,1888,0,10,1,Jan,False,False,False,False,Speed,False,1898
2024,2024-01-01,2024-01-31,NSW,Major Cities,40-64,unlicensed_driving,,109,0,431,1,Jan,False,False,False,False,Unlicensed Driving,False,540
2024,2024-01-01,2024-01-31,NSW,Major Cities,65 and over,mobile_phone_use,police,31,0,0,1,Jan,False,False,False,False,Mobile Phone,False,31
2024,2024-01-01,2024-01-31,NSW,Major Cities,65 and over,non_wearing_seatbelts,police,24,0,0,1,Jan,False,False,False,False,Seatbelt,False,24
2024,2024-01-01,2024-01-31,NSW,Major Cities,65 and over,speed_fines,police,285,0,0,1,Jan,False,False,False,False,Speed,False,285
2024,2024-01-01,2024-01-31,NSW,Major Cities,65 and over,unlicensed_driving,,9,0,29,1,Jan,False,False,False,False,Unlicensed Driving,False,38
2024,2024-01-01,2024-01-31,NSW,Outer Regional,0-16,non_wearing_seatbelts,police,1,0,1,1,Jan,False,False,False,False,Seatbelt,False,2
2024,2024-01-01,2024-01-31,NSW,Outer Regional,0-16,speed_fines,police,2,0,0,1,Jan,False,False,False,False,Speed,False,2
2024,2024-01-01,2024-01-31,NSW,Outer Regional,0-16,unlicensed_driving,,0,0,2,1,Jan,False,False,False,False,Unlicensed Driving,False,2
2024,2024-01-01,2024-01-31,NSW,Outer Regional,17-25,mobile_phone_use,police,6,0,0,1,Jan,False,False,False,False,Mobile Phone,False,6
2024,2024-01-01,2024-01-31,NSW,Outer Regional,17-25,non_wearing_seatbelts,police,17,0,0,1,Jan,False,False,False,False,Seatbelt,False,17
2024,2024-01-01,2024-01-31,NSW,Outer Regional,17-25,speed_fines,police,347,0,1,1,Jan,False,False,False,False,Speed,False,348
2024,2024-01-01,2024-01-31,NSW,Outer Regional,17-25,unlicensed_driving,,14,0,47,1,Jan,False,False,False,False,Unlicensed Driving,False,61
2024,2024-01-01,2024-01-31,NSW,Outer Regional,26-39,mobile_phone_use,police,11,0,0,1,Jan,False,False,False,False,Mobile Phone,False,11
2024,2024-01-01,2024-01-31,NSW,Outer Regional,26-39,non_wearing_seatbelts,police,43,0,0,1,Jan,False,False,False,False,Seatbelt,False,43
2024,2024-01-01,2024-01-31,NSW,Outer Regional,26-39,speed_fines,police,639,0,1,1,Jan,False,False,False,False,Speed,False,640
2024,2024-01-01,2024-01-31,NSW,Outer Regional,26-39,unlicensed_driving,,24,0,58,1,Jan,False,False,False,False,Unlicensed Driving,False,82
2024,2024-01-01,2024-01-31,NSW,Outer Regional,40-64,mobile_phone_use,police,3,0,0,1,Jan,False,False,False,False,Mobile Phone,False,3
2024,2024-01-01,2024-01-31,NSW,Outer Regional,40-64,non_wearing_seatbelts,police,20,0,6,1,Jan,False,False,False,False,Seatbelt,False,26
2024,2024-01-01,2024-01-31,NSW,Outer Regional,40-64,speed_fines,police,732,0,1,1,Jan,False,False,False,False,Speed,False,733
2024,2024-01-01,2024-01-31,NSW,Outer Regional,40-64,unlicensed_driving,,13,0,36,1,Jan,False,False,False,False,Unlicensed Driving,False,49
2024,2024-01-01,2024-01-31,NSW,Outer Regional,65 and over,mobile_phone_use,police,2,0,0,1,Jan,False,False,False,False,Mobile Phone,False,2
2024,2024-01-01,2024-01-31,NSW,Outer Regional,65 and over,non_wearing_seatbelts,police,8,0,0,1,Jan,False,False,False,False,Seatbelt,False,8
2024,2024-01-01,2024-01-31,NSW,Outer Regional,65 and over,speed_fines,police,194,0,0,1,Jan,False,False,False,False,Speed,False,194
2024,2024-01-01,2024-01-31,NSW,Outer Regional,65 and over,unlicensed_driving,,1,0,3,1,Jan,False,False,False,False,Unlicensed Driving,False,4
2024,2024-01-01,2024-01-31,NSW,Remote,0-16,speed_fines,police,1,0,0,1,Jan,False,False,False,False,Speed,False,1
2024,2024-01-01,2024-01-31,NSW,Remote,17-25,mobile_phone_use,police,1,0,1,1,Jan,False,False,False,False,Mobile Phone,False,2
2024,2024-01-01,2024-01-31,NSW,Remote,17-25,non_wearing_seatbelts,police,6,0,1,1,Jan,False,False,False,False,Seatbelt,False,7
2024,2024-01-01,2024-01-31,NSW,Remote,17-25,speed_fines,police,28,0,0,1,Jan,False,False,False,False,Speed,False,28
2024,2024-01-01,2024-01-31,NSW,Remote,17-25,unlicensed_driving,,0,0,4,1,Jan,False,False,False,False,Unlicensed Driving,False,4
2024,2024-01-01,2024-01-31,NSW,Remote,26-39,non_wearing_seatbelts,police,9,0,0,1,Jan,False,False,False,False,Seatbelt,False,9
2024,2024-01-01,2024-01-31,NSW,Remote,26-39,speed_fines,police,55,0,0,1,Jan,False,False,False,False,Speed,False,55
2024,2024-01-01,2024-01-31,NSW,Remote,26-39,unlicensed_driving,,2,0,9,1,Jan,False,False,False,False,Unlicensed Driving,False,11
2024,2024-01-01,2024-01-31,NSW,Remote,40-64,non_wearing_seatbelts,police,3,0,0,1,Jan,False,False,False,False,Seatbelt,False,3
2024,2024-01-01,2024-01-31,NSW,Remote,40-64,speed_fines,police,54,0,0,1,Jan,False,False,False,False,Speed,False,54
2024,2024-01-01,2024-01-31,NSW,Remote,40-64,unlicensed_driving,,1,0,9,1,Jan,False,False,False,False,Unlicensed Driving,False,10
2024,2024-01-01,2024-01-31,NSW,Remote,65 and over,non_wearing_seatbelts,police,3,0,0,1,Jan,False,False,False,False,Seatbelt,False,3
2024,2024-01-01,2024-01-31,NSW,Remote,65 and over,speed_fines,police,21,0,0,1,Jan,False,False,False,False,Speed,False,21
2024,2024-01-01,2024-01-31,NSW,Unknown,0-16,speed_fines,police,2,0,0,1,Jan,False,True,False,False,Speed,False,2
2024,2024-01-01,2024-01-31,NSW,Unknown,0-16,unlicensed_driving,,1,0,3,1,Jan,False,True,False,False,Unlicensed Driving,False,4
2024,2024-01-01,2024-01-31,NSW,Unknown,17-25,mobile_phone_use,police,12,0,1,1,Jan,False,True,False,False,Mobile Phone,False,13
2024,2024-01-01,2024-01-31,NSW,Unknown,17-25,non_wearing_seatbelts,police,11,0,0,1,Jan,False,True,False,False,Seatbelt,False,11
2024,2024-01-01,2024-01-31,NSW,Unknown,17-25,speed_fines,police,96,0,5,1,Jan,False,True,False,False,Speed,False,101
2024,2024-01-01,2024-01-31,NSW,Unknown,17-25,unlicensed_driving,,6,0,51,1,Jan,False,True,False,False,Unlicensed Driving,False,57
2024,2024-01-01,2024-01-31,NSW,Unknown,26-39,mobile_phone_use,police,14,0,0,1,Jan,False,True,False,False,Mobile Phone,False,14
2024,2024-01-01,2024-01-31,NSW,Unknown,26-39,non_wearing_seatbelts,police,17,0,0,1,Jan,False,True,False,False,Seatbelt,False,17
2024,2024-01-01,2024-01-31,NSW,Unknown,26-39,speed_fines,police,136,0,2,1,Jan,False,True,False,False,Speed,False,138
2024,2024-01-01,2024-01-31,NSW,Unknown,26-39,unlicensed_driving,,18,0,57,1,Jan,False,True,False,False,Unlicensed Driving,False,75
2024,2024-01-01,2024-01-31,NSW,Unknown,40-64,mobile_phone_use,police,10,0,0,1,Jan,False,True,False,False,Mobile Phone,False,10
2024,2024-01-01,2024-01-31,NSW,Unknown,40-64,non_wearing_seatbelts,police,15,0,0,1,Jan,False,True,False,False,Seatbelt,False,15
2024,2024-01-01,2024-01-31,NSW,Unknown,40-64,speed_fines,police,126,0,0,1,Jan,False,True,False,False,Speed,False,126
2024,2024-01-01,2024-01-31,NSW,Unknown,40-64,unlicensed_driving,,8,0,52,1,Jan,False,True,False,False,Unlicensed Driving,False,60
2024,2024-01-01,2024-01-31,NSW,Unknown,65 and over,mobile_phone_use,police,2,0,0,1,Jan,False,True,False,False,Mobile Phone,False,2
2024,2024-01-01,2024-01-31,NSW,Unknown,65 and over,non_wearing_seatbelts,police,3,0,0,1,Jan,False,True,False,False,Seatbelt,False,3
2024,2024-01-01,2024-01-31,NSW,Unknown,65 and over,speed_fines,police,26,0,0,1,Jan,False,True,False,False,Speed,False,26
2024,2024-01-01,2024-01-31,NSW,Unknown,65 and over,unlicensed_driving,,0,0,2,1,Jan,False,True,False,False,Unlicensed Driving,False,2
2024,2024-01-01,2024-01-31,NSW,Unknown,Unknown,mobile_phone_use,camera,13537,0,0,1,Jan,False,True,False,True,Mobile Phone,False,13537
2024,2024-01-01,2024-01-31,NSW,Unknown,Unknown,speed_fines,camera,28498,0,0,1,Jan,False,True,False,True,Speed,False,28498
2024,2024-01-01,2024-01-31,NSW,Unknown,Unknown,speed_fines,camera,2870,0,0,1,Jan,False,True,False,True,Speed,False,2870
2024,2024-01-01,2024-01-31,NSW,Unknown,Unknown,speed_fines,camera,17764,0,0,1,Jan,False,True,False,True,Speed,False,17764
2024,2024-01-01,2024-01-31,NSW,Unknown,Unknown,speed_fines,,1,0,0,1,Jan,False,True,False,True,Speed,False,1
2024,2024-01-01,2024-01-31,NSW,Very Remote,0-16,unlicensed_driving,,0,0,1,1,Jan,False,False,False,False,Unlicensed Driving,False,1
2024,2024-01-01,2024-01-31,NSW,Very Remote,17-25,non_wearing_seatbelts,police,1,0,0,1,Jan,False,False,False,False,Seatbelt,False,1
2024,2024-01-01,2024-01-31,NSW,Very Remote,17-25,speed_fines,police,2,0,0,1,Jan,False,False,False,False,Speed,False,2
2024,2024-01-01,2024-01-31,NSW,Very Remote,17-25,unlicensed_driving,,0,0,4,1,Jan,False,False,False,False,Unlicensed Driving,False,4
2024,2024-01-01,2024-01-31,NSW,Very Remote,26-39,non_wearing_seatbelts,police,2,0,0,1,Jan,False,False,False,False,Seatbelt,False,2
2024,2024-01-01,2024-01-31,NSW,Very Remote,26-39,speed_fines,police,4,0,0,1,Jan,False,False,False,False,Speed,False,4
2024,2024-01-01,2024-01-31,NSW,Very Remote,26-39,unlicensed_driving,,0,0,3,1,Jan,False,False,False,False,Unlicensed Driving,False,3
2024,2024-01-01,2024-01-31,NSW,Very Remote,40-64,non_wearing_seatbelts,police,1,0,0,1,Jan,False,False,False,False,Seatbelt,False,1
2024,2024-01-01,2024-01-31,NSW,Very Remote,40-64,speed_fines,police,5,0,0,1,Jan,False,False,False,False,Speed,False,5
2024,2024-01-01,2024-01-31,NSW,Very Remote,40-64,unlicensed_driving,,1,0,2,1,Jan,False,False,False,False,Unlicensed Driving,False,3
2024,2024-01-01,2024-01-31,NSW,Very Remote,65 and over,unlicensed_driving,,0,0,2,1,Jan,False,False,False,False,Unlicensed Driving,False,2
2024,2024-01-01,2024-01-31,NT,Unknown,0-16,non_wearing_seatbelts,police,0,0,3,1,Jan,False,True,False,False,Seatbelt,False,3
2024,2024-01-01,2024-01-31,NT,Unknown,0-16,speed_fines,camera,3,0,0,1,Jan,False,True,False,False,Speed,False,3
2024,2024-01-01,2024-01-31,NT,Unknown,0-16,speed_fines,,0,1,1,1,Jan,False,True,False,False,Speed,False,2
2024,2024-01-01,2024-01-31,NT,Unknown,0-16,speed_fines,police,2,0,0,1,Jan,False,True,False,False,Speed,False,2
2024,2024-01-01,2024-01-31,NT,Unknown,0-16,unlicensed_driving,,0,18,35,1,Jan,False,True,False,False,Unlicensed Driving,False,53
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,mobile_phone_use,police,1,0,0,1,Jan,False,True,False,False,Mobile Phone,False,1
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,non_wearing_seatbelts,police,6,0,3,1,Jan,False,True,False,False,Seatbelt,False,9
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,speed_fines,camera,84,0,0,1,Jan,False,True,False,False,Speed,False,84
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,speed_fines,camera,460,0,0,1,Jan,False,True,False,False,Speed,False,460
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,speed_fines,,0,0,4,1,Jan,False,True,False,False,Speed,False,4
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,speed_fines,police,34,0,0,1,Jan,False,True,False,False,Speed,False,34
2024,2024-01-01,2024-01-31,NT,Unknown,17-25,unlicensed_driving,,0,13,45,1,Jan,False,True,False,False,Unlicensed Driving,False,58
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,mobile_phone_use,police,6,0,1,1,Jan,False,True,False,False,Mobile Phone,False,7
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,non_wearing_seatbelts,police,17,0,14,1,Jan,False,True,False,False,Seatbelt,False,31
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,speed_fines,camera,380,0,0,1,Jan,False,True,False,False,Speed,False,380
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,speed_fines,camera,1254,0,0,1,Jan,False,True,False,False,Speed,False,1254
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,speed_fines,,0,1,3,1,Jan,False,True,False,False,Speed,False,4
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,speed_fines,police,46,0,0,1,Jan,False,True,False,False,Speed,False,46
2024,2024-01-01,2024-01-31,NT,Unknown,26-39,unlicensed_driving,,6,12,56,1,Jan,False,True,False,False,Unlicensed Driving,False,74
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,mobile_phone_use,police,1,0,0,1,Jan,False,True,False,False,Mobile Phone,False,1
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,non_wearing_seatbelts,police,13,0,7,1,Jan,False,True,False,False,Seatbelt,False,20
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,speed_fines,camera,511,0,0,1,Jan,False,True,False,False,Speed,False,511
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,speed_fines,camera,1575,0,0,1,Jan,False,True,False,False,Speed,False,1575
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,speed_fines,,0,0,1,1,Jan,False,True,False,False,Speed,False,1
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,speed_fines,police,45,0,0,1,Jan,False,True,False,False,Speed,False,45
2024,2024-01-01,2024-01-31,NT,Unknown,40-64,unlicensed_driving,,7,4,29,1,Jan,False,True,False,False,Unlicensed Driving,False,40
2024,2024-01-01,2024-01-31,NT,Unknown,65 and over,non_wearing_seatbelts,police,1,0,0,1,Jan,False,True,False,False,Seatbelt,False,1
2024,2024-01-01,2024-01-31,NT,Unknown,65 and over,speed_fines,camera,83,0,0,1,Jan,False,True,False,False,Speed,False,83
2024,2024-01-01,2024-01-31,NT,Unknown,65 and over,speed_fines,camera,381,0,0,1,Jan,False,True,False,False,Speed,False,381
2024,2024-01-01,2024-01-31,NT,Unknown,65 and over,speed_fines,,0,0,1,1,Jan,False,True,False,False,Speed,False,1
2024,2024-01-01,2024-01-31,NT,Unknown,65 and over,speed_fines,police,5,0,0,1,Jan,False,True,False,False,Speed,False,5
2024,2024-01-01,2024-01-31,NT,Unknown,Unknown,speed_fines,camera,25,0,0,1,Jan,False,True,False,True,Speed,False,25
2024,2024-01-01,2024-01-31,NT,Unknown,Unknown,speed_fines,camera,112,0,0,1,Jan,False,True,False,True,Speed,False,112
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,mobile_phone_use,camera,162,0,0,1,Jan,False,True,False,False,Mobile Phone,False,162
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,mobile_phone_use,police,2,0,0,1,Jan,False,True,False,False,Mobile Phone,False,2
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,non_wearing_seatbelts,camera,42,0,0,1,Jan,False,True,False,False,Seatbelt,False,42
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,speed_fines,camera,602,0,0,1,Jan,False,True,False,False,Speed,False,602
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,speed_fines,camera,748,0,0,1,Jan,False,True,False,False,Speed,False,748
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,speed_fines,police,4,0,0,1,Jan,False,True,False,False,Speed,False,4
2024,2024-01-01,2024-01-31,QLD,Unknown,0-16,unlicensed_driving,,59,0,0,1,Jan,False,True,False,False,Unlicensed Driving,False,59
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,mobile_phone_use,camera,864,0,0,1,Jan,False,True,False,False,Mobile Phone,False,864
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,mobile_phone_use,police,64,0,0,1,Jan,False,True,False,False,Mobile Phone,False,64
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,non_wearing_seatbelts,camera,386,0,0,1,Jan,False,True,False,False,Seatbelt,False,386
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,non_wearing_seatbelts,police,99,0,0,1,Jan,False,True,False,False,Seatbelt,False,99
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,speed_fines,camera,2530,0,0,1,Jan,False,True,False,False,Speed,False,2530
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,speed_fines,camera,5118,0,0,1,Jan,False,True,False,False,Speed,False,5118
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,speed_fines,police,1991,0,0,1,Jan,False,True,False,False,Speed,False,1991
2024,2024-01-01,2024-01-31,QLD,Unknown,17-25,unlicensed_driving,,622,0,0,1,Jan,False,True,False,False,Unlicensed Driving,False,622
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,mobile_phone_use,camera,2545,0,0,1,Jan,False,True,False,False,Mobile Phone,False,2545
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,mobile_phone_use,police,105,0,0,1,Jan,False,True,False,False,Mobile Phone,False,105
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,non_wearing_seatbelts,camera,1150,0,0,1,Jan,False,True,False,False,Seatbelt,False,1150
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,non_wearing_seatbelts,police,116,0,0,1,Jan,False,True,False,False,Seatbelt,False,116
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,speed_fines,camera,6221,0,0,1,Jan,False,True,False,False,Speed,False,6221
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,speed_fines,camera,10612,0,0,1,Jan,False,True,False,False,Speed,False,10612
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,speed_fines,police,2825,0,0,1,Jan,False,True,False,False,Speed,False,2825
2024,2024-01-01,2024-01-31,QLD,Unknown,26-39,unlicensed_driving,,1013,0,0,1,Jan,False,True,False,False,Unlicensed Driving,False,1013
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,mobile_phone_use,camera,2472,0,0,1,Jan,False,True,False,False,Mobile Phone,False,2472
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,mobile_phone_use,police,53,0,0,1,Jan,False,True,False,False,Mobile Phone,False,53
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,non_wearing_seatbelts,camera,1157,0,0,1,Jan,False,True,False,False,Seatbelt,False,1157
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,non_wearing_seatbelts,police,93,0,0,1,Jan,False,True,False,False,Seatbelt,False,93
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,speed_fines,camera,9251,0,0,1,Jan,False,True,False,False,Speed,False,9251
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,speed_fines,camera,15185,0,0,1,Jan,False,True,False,False,Speed,False,15185
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,speed_fines,police,3245,0,0,1,Jan,False,True,False,False,Speed,False,3245
2024,2024-01-01,2024-01-31,QLD,Unknown,40-64,unlicensed_driving,,578,0,0,1,Jan,False,True,False,False,Unlicensed Driving,False,578
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,mobile_phone_use,camera,318,0,0,1,Jan,False,True,False,False,Mobile Phone,False,318
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,mobile_phone_use,police,7,0,0,1,Jan,False,True,False,False,Mobile Phone,False,7
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,non_wearing_seatbelts,camera,247,0,0,1,Jan,False,True,False,False,Seatbelt,False,247
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,non_wearing_seatbelts,police,14,0,0,1,Jan,False,True,False,False,Seatbelt,False,14
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,speed_fines,camera,2350,0,0,1,Jan,False,True,False,False,Speed,False,2350
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,speed_fines,camera,3861,0,0,1,Jan,False,True,False,False,Speed,False,3861
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,speed_fines,police,636,0,0,1,Jan,False,True,False,False,Speed,False,636
2024,2024-01-01,2024-01-31,QLD,Unknown,65 and over,unlicensed_driving,,30,0,0,1,Jan,False,True,False,False,Unlicensed Driving,False,30
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,mobile_phone_use,camera,30,0,0,1,Jan,False,True,False,True,Mobile Phone,False,30
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,non_wearing_seatbelts,camera,19,0,0,1,Jan,False,True,False,True,Seatbelt,False,19
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,speed_fines,camera,91,0,0,1,Jan,False,True,False,True,Speed,False,91
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,speed_fines,camera,131,0,0,1,Jan,False,True,False,True,Speed,False,131
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,speed_fines,police,2,0,0,1,Jan,False,True,False,True,Speed,False,2
2024,2024-01-01,2024-01-31,QLD,Unknown,Unknown,unlicensed_driving,,1,0,0,1,Jan,False,True,False,True,Unlicensed Driving,False,1
2024,2024-01-01,2024-01-31,SA,Inner Regional,0-16,non_wearing_seatbelts,police,1,0,0,1,Jan,False,False,False,False,Seatbelt,False,1
2024,2024-01-01,2024-01-31,SA,Inner Regional,17-25,mobile_phone_use,police,1,0,0,1,Jan,False,False,False,False,Mobile Phone,False,1
2024,2024-01-01,2024-01-31,SA,Inner Regional,17-25,non_wearing_seatbelts,police,7,0,0,1,Jan,False,False,False,False,Seatbelt,False,7
2024,2024-01-01,2024-01-31,SA,Inner Regional,17-25,speed_fines,camera,47,0,0,1,Jan,False,False,False,False,Speed,False,47
2024,2024-01-01,2024-01-31,SA,Inner Regional,17-25,speed_fines,camera,150,0,0,1,Jan,False,False,False,False,Speed,False,150
2024,2024-01-01,2024-01-31,SA,Inner Regional,17-25,speed_fines,police,165,0,1,1,Jan,False,False,False,False,Speed,False,166
2024,2024-01-01,2024-01-31,SA,Inner Regional,26-39,mobile_phone_use,police,1,0,0,1,Jan,False,False,False,False,Mobile Phone,False,1
2024,2024-01-01,2024-01-31,SA,Inner Regional,26-39,non_wearing_seatbelts,police,13,0,0,1,Jan,False,False,False,False,Seatbelt,False,13
2024,2024-01-01,2024-01-31,SA,Inner Regional,26-39,speed_fines,camera,95,0,0,1,Jan,False,False,False,False,Speed,False,95
2024,2024-01-01,2024-01-31,SA,Inner Regional,26-39,speed_fines,camera,408,0,0,1,Jan,False,False,False,False,Speed,False,408
2024,2024-01-01,2024-01-31,SA,Inner Regional,26-39,speed_fines,police,374,0,6,1,Jan,False,False,False,False,Speed,False,380
2024,2024-01-01,2024-01-31,SA,Inner Regional,40-64,mobile_phone_use,police,2,0,0,1,Jan,False,False,False,False,Mobile Phone,False,2
2024,2024-01-01,2024-01-31,SA,Inner Regional,40-64,non_wearing_seatbelts,police,21,0,0,1,Jan,False,False,False,False,Seatbelt,False,21
2024,2024-01-01,2024-01-31,SA,Inner Regional,40-64,speed_fines,camera,123,0,0,1,Jan,False,False,False,False,Speed,False,123
2024,2024-01-01,2024-01-31,SA,Inner Regional,40-64,speed_fines,camera,744,0,0,1,Jan,False,False,False,False,Speed,False,744
2024,2024-01-01,2024-01-31,SA,Inner Regional,40-64,speed_fines,police,443,0,0,1,Jan,False,False,False,False,Speed,False,443
2024,2024-01-01,2024-01-31,SA,Inner Regional,65 and over,non_wearing_seatbelts,police,7,0,0,1,Jan,False,False,False,False,Seatbelt,False,7
2024,2024-01-01,2024-01-31,SA,Inner Regional,65 and over,speed_fines,camera,46,0,0,1,Jan,False,False,False,False,Speed,False,46
2024,2024-01-01,2024-01-31,SA,Inner Regional,65 and over,speed_fines,camera,310,0,0,1,Jan,False,False,False,False,Speed,False,310
2024,2024-01-01,2024-01-31,SA,Inner Regional,65 and over,speed_fines,police,139,0,0,1,Jan,False,False,False,False,Speed,False,139
2024,2024-01-01,2024-01-31,SA,Inner Regional,65 and over,unlicensed_driving,,4,0,0,1,Jan,False,False,False,False,Unlicensed Driving,False,4
2024,2024-01-01,2024-01-31,SA,Inner Regional,Unknown,speed_fines,camera,15,0,0,1,Jan,False,False,False,True,Speed,False,15
2024,2024-01-01,2024-01-31,SA,Inner Regional,Unknown,speed_fines,camera,24,0,0,1,Jan,False,False,False,True,Speed,False,24
2024,2024-01-01,2024-01-31,SA,Inner Regional,Unknown,speed_fines,police,1,0,0,1,Jan,False,False,False,True,Speed,False,1
2024,2024-01-01,2024-01-31,SA,Inner Regional,Unknown,unlicensed_driving,,64,0,0,1,Jan,False,False,False,True,Unlicensed Driving,False,64
2024,2024-01-01,2024-01-31,SA,Major Cities,0-16,non_wearing_seatbelts,police,2,0,0,1,Jan,False,False,False,False,Seatbelt,False,2
2024,2024-01-01,2024-01-31,SA,Major Cities,0-16,speed_fines,camera,1,0,0,1,Jan,False,False,False,False,Speed,False,1
2024,2024-01-01,2024-01-31,SA,Major Cities,0-16,speed_fines,camera,1,0,0,1,Jan,False,False,False,False,Speed,False,1
2024,2024-01-01,2024-01-31,SA,Major Cities,17-25,mobile_phone_use,police,32,0,0,1,Jan,False,False,False,False,Mobile Phone,False,32
2024,2024-01-01,2024-01-31,SA,Major Cities,17-25,non_wearing_seatbelts,police,30,0,0,1,Jan,False,False,False,False,Seatbelt,False,30
2024,2024-01-01,2024-01-31,SA,Major Cities,17-25,speed_fines,camera,399,0,0,1,Jan,False,False,False,False,Speed,False,399
2024,2024-01-01,2024-01-31,SA,Major Cities,17-25,speed_fines,camera,549,0,0,1,Jan,False,False,False,False,Speed,False,549
2024,2024-01-01,2024-01-31,SA,Major Cities,17-25,speed_fines,police,228,3,6,1,Jan,False,False,False,False,Speed,False,237
2024,2024-01-01,2024-01-31,SA,Major Cities,26-39,mobile_phone_use,police,55,0,0,1,Jan,False,False,False,False,Mobile Phone,False,55
2024,2024-01-01,2024-01-31,SA,Major Cities,26-39,non_wearing_seatbelts,police,32,0,0,1,Jan,False,False,False,False,Seatbelt,False,32
2024,2024-01-01,2024-01-31,SA,Major Cities,26-39,speed_fines,camera,998,0,0,1,Jan,False,False,False,False,Speed,False,998
2024,2024-01-01,2024-01-31,SA,Major Cities,26-39,speed_fines,camera,1369,0,0,1,Jan,False,False,False,False,Speed,False,1369
2024,2024-01-01,2024-01-31,SA,Major Cities,26-39,speed_fines,police,333,2,3,1,Jan,False,False,False,False,Speed,False,338
2024,2024-01-01,2024-01-31,SA,Major Cities,40-64,mobile_phone_use,police,42,0,0,1,Jan,False,False,False,False,Mobile Phone,False,42
2024,2024-01-01,2024-01-31,SA,Major Cities,40-64,non_wearing_seatbelts,police,42,0,0,1,Jan,False,False,False,False,Seatbelt,False,42
2024,2024-01-01,2024-01-31,SA,Major Cities,40-64,speed_fines,camera,2158,0,0,1,Jan,False,False,False,False,Speed,False,2158
2024,2024-01-01,2024-01-31,SA,Major Cities,40-64,speed_fines,camera,2301,0,0,1,Jan,False,False,False,False,Speed,False,2301
2024,2024-01-01,2024-01-31,SA,Major Cities,40-64,speed_fines,police,392,1,2,1,Jan,False,False,False,False,Speed,False,395
